id,bim360_account_id,bim360_project_id,custom_identifier,title,question,status,due_date,linked_document,linked_document_version,linked_document_close_version,official_response,official_response_status,responded_at,responded_by,created_by,created_at,updated_by,updated_at,closed_by,closed_at,suggested_answer,manager_id,answered_at,answered_by,cost_impact,schedule_impact,priority,reference,opened_at,location_id,rfi_type,bridged_source,bridged_target
96a263f8-ed22-464e-91e0-cfa64dc3b89b,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,RFI/VKJ/STR/28,1st basement floor slab, slab top extra not clear in this area. & area mark on drawing those we have plan for casting . please mark slab extra details ,closed,2025-07-18 00:00:00,,,,"chirag Lakhani (Ducon Consultants Pvt. Ltd): With reference to the query received, we would like to inform you that a meeting was already conducted earlier wherein the extent of slab reinforcement was explained in detail to the contractor team.

However, considering the continued confusion from their end, we have revised the reinforcement detailing for improved clarity. The reinforcement details are now shown span-wise separately to ensure better understanding. Additionally, we have made minor modifications in certain areas to achieve a more effective and practical reinforcement arrangement.

Please find attached the updated drawing file for your reference and necessary further action.",answered,2025-07-25 05:03:23.297,U8Q2F3P4M3PWWQXF,WK7J3NJWMTCK9UWQ,2025-07-18 08:54:38.465,U8Q2F3P4M3PWWQXF,2025-07-25 05:03:23.361,U8Q2F3P4M3PWWQXF,2025-07-25 05:03:23.297,,U8Q2F3P4M3PWWQXF,2025-07-25 04:59:26.73,67E2T63RRMUGH3NG,,,,,2025-07-18 09:18:36.606,"",7dfa91bb-f06d-4870-bd3f-917c1519af28,f,f
974dd3ab-d863-4dad-b8cd-6daac1016478,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,RFI/VKJ/STR/42,STP Area Column Displaced from Layout ,4 Nos Column Displaced Due to error in Total Station when Position Checking at the time of Slab Casting . ,closed,2025-08-22 00:00:00,,,,"The column reinforcement need to be cranked in 1:6 slope to bring the column in original location. The reinforcement to be cranked in two levels i.e. from B1 to LG level and then LG to GF level. The column should be in original location from GF onwards. 

Please insure that these type of mistakes should not arise in future. ",answered,2025-08-28 05:46:24.447,U8Q2F3P4M3PWWQXF,U8Q2F3P4M3PWWQXF,2025-08-21 05:36:49.243,U8Q2F3P4M3PWWQXF,2025-08-28 05:46:24.521,U8Q2F3P4M3PWWQXF,2025-08-28 05:46:24.447,,U8Q2F3P4M3PWWQXF,2025-08-28 05:11:00.58,G5LJ2CH9PRAMRT7X,Yes,Yes,High,,2025-08-26 14:35:01.618,93459eb9-8896-4b2e-8442-ead0ffd1fec2,7dfa91bb-f06d-4870-bd3f-917c1519af28,f,f
a8f7f8a0-223e-43e2-8f86-03c530677d76,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,RFI/VKJ/STR/24,ramp wall,casting grade ,closed,2025-06-07 00:00:00,,,,"chirag Lakhani (Ducon Consultants Pvt. Ltd): all column must be cast in to the given grade, it can not reduce. 
for the adjoining wall construction there are thee option, 
1) provide stopper and cast wall in its provided grade/lower grade after casting of column. 
2) keep dowels at 00 mm cover from columns and than cast Rt.  wall with its separate grade. Re-baring of Rt wall bars to columns - structurally not suggested. 
3) Cast the column and Ramp rt. wall in same grade (of columns) as there are not much ht. wall Rt. walls. 

any of three you may choose and execute accordingly as per site & client conveniency. ",answered,2025-06-24 07:26:10.427,U8Q2F3P4M3PWWQXF,WK7J3NJWMTCK9UWQ,2025-06-07 10:13:48.469,U8Q2F3P4M3PWWQXF,2025-06-24 07:26:11.27,U8Q2F3P4M3PWWQXF,2025-06-24 07:26:10.427,Ramp Wall in which Ramp columns Comes may cast In same grade of wall or Column will cast as per column grade separately and shear Pin may rebar for wall connection ,U8Q2F3P4M3PWWQXF,2025-06-24 07:08:53.444,S762NMGBKUB423MM,No,No,High,,2025-06-09 06:17:26.563,"80429a9b-4267-4bad-a373-2c2d2e3a039b,930fe27d-3372-4641-a45b-d470180eaa22",7dfa91bb-f06d-4870-bd3f-917c1519af28,f,f
adf43e5c-df5e-4ec0-8266-ca4458007f25,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,RFI/VKJ/STR/43,ST1 PARDI DETAIL,"KINDLY SHARE THE DETAIL (RCC, GRADE OF CONCRETE, SIZE, AND REINFORCEMENT) FOR THE RCC PARDI SHOWN IN THE DRAWING ST 1 DRAWING AS PER ATTACHED PHOTO, ",closed,2025-08-22 00:00:00,,,,chirag Lakhani (Ducon Consultants Pvt. Ltd): as per latest plan and stair detail -  pardi is not required on beam. latest drawing attached herewith. ,answered,2025-08-28 12:47:32.996,U8Q2F3P4M3PWWQXF,KNL28BHPJJMCM75F,2025-08-22 11:11:19.973,U8Q2F3P4M3PWWQXF,2025-08-28 12:47:33.05,U8Q2F3P4M3PWWQXF,2025-08-28 12:47:32.996,As Discussed in Ducon Detail of ST-1 Pardi attached and Size as Per Staircase floor Landing offset & Garde of Concrete same as Per Staircase,U8Q2F3P4M3PWWQXF,2025-08-28 12:07:04.244,S762NMGBKUB423MM,,,Normal,,2025-08-22 12:21:56.128,93459eb9-8896-4b2e-8442-ead0ffd1fec2,7dfa91bb-f06d-4870-bd3f-917c1519af28,f,f
b6c962b1-dc41-4ce0-a21f-9bbfcfbea40a,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,,Grade,column RCC grade,void,,,,,,,,,CMJ2N3U8MSMRM8ZA,2025-05-10 00:11:14.612,CMJ2N3U8MSMRM8ZA,2025-05-14 09:52:32.825,CMJ2N3U8MSMRM8ZA,2025-05-14 09:52:32.797,,,,,,,Normal,,,"",60d673d7-1d29-4b03-9ce3-1ac9eadb50e1,f,f
bb9665af-a15e-4e99-8e86-9e5464b23c45,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,RFI/VKJ/STR/16,Lap Length in Beam at Different Locations,,closed,2025-05-14 00:00:00,,,,"Pankaj Varshney (Omaxe Limited): Response of RFI-16 was submitted on 14th may by Bhaskar.

Unable to understand that such a basic queries on RFI are being raised. All details are already provided, which seems site is not reading and understanding the details properly. request all such issues need to be discussed before raising any RFI. RFI only shall be raised after discussing with concerned team and then if required then only it is to be raised when any detail/discrepancy is found in drawing.

Pour plan approval for coming month is must in the last week of present month.

RFI's to be raised on the name of concerned Engineer at the HO, escalation to Dushyant after 2 days and then Escalation to me after a day if no Response.

thanks 
",answered,2025-05-21 12:31:25.585,U8Q2F3P4M3PWWQXF,U8Q2F3P4M3PWWQXF,2025-05-10 06:20:50.808,U8Q2F3P4M3PWWQXF,2025-05-21 12:31:26.082,U8Q2F3P4M3PWWQXF,2025-05-21 12:31:25.585,,U8Q2F3P4M3PWWQXF,2025-05-17 05:34:21.136,D5ZKMDH5JP7L,No,No,Normal,,2025-05-10 06:32:40.558,80429a9b-4267-4bad-a373-2c2d2e3a039b,f226e26d-9c32-4b72-bff7-3efe458ab1ca,f,f
bcae37c7-7f8f-43ab-974a-debf55497cc3,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,RFI/VKJ/STR/23,D Wall Strut,As Per Drawing HST3 / Equivalent fastner will used to fix strut . Contractor want to use chemical fastner Fischer M20 with injection Mortar FIS V Plus 360S.,closed,2025-06-06 00:00:00,,,,"Jaydeep Wagh (GEOCON INTERNATIONAL PVT. LTD.): Dear All
Please follow the attached response to the said RFI",answered,2025-06-09 06:09:54.082,U8Q2F3P4M3PWWQXF,U8Q2F3P4M3PWWQXF,2025-06-05 11:51:06.647,U8Q2F3P4M3PWWQXF,2025-06-09 06:09:54.117,U8Q2F3P4M3PWWQXF,2025-06-09 06:09:54.082,,U8Q2F3P4M3PWWQXF,2025-06-07 10:45:22.33,S762NMGBKUB423MM,No,No,High,,2025-06-05 11:53:12.099,930fe27d-3372-4641-a45b-d470180eaa22,7dfa91bb-f06d-4870-bd3f-917c1519af28,f,f
c1f224e8-c8d7-4d3e-9ca9-66288b4b943e,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,RFI/VKJ/STR/27,B1 slab beam,B179 detail not provided in ramp detail dwawing and sb beam detail,closed,2025-07-18 00:00:00,,,,Follow the drawings attached by Mr Chirag,answered,2025-07-24 06:03:08.49,U8Q2F3P4M3PWWQXF,WK7J3NJWMTCK9UWQ,2025-07-18 08:32:52.099,U8Q2F3P4M3PWWQXF,2025-07-24 06:03:08.879,U8Q2F3P4M3PWWQXF,2025-07-24 06:03:08.49,In Ramp Beam Detail RB 14 A To F is matched with location and Ramp Drawing but RB 14 A Section does not match with Ramp framing plan kindly check and SB1 Detail is un available in drawing. ,U8Q2F3P4M3PWWQXF,2025-07-24 05:43:57.162,S762NMGBKUB423MM,,,,,2025-07-18 09:03:27.665,"",7dfa91bb-f06d-4870-bd3f-917c1519af28,f,f
cb6ebf4d-e2f9-43b2-a076-37e25ba5b267,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,RFI/VKJ/STR/41,10mm Dia Steel Replacement for Slab,Request to Change in Spacing of Reinforcement 10mm Dia in slab as per attached Document.,closed,2025-08-20 00:00:00,,,,"chirag Lakhani (Ducon Consultants Pvt. Ltd): Please follow below 
J = T8@175c/c
L = T8@125
C = T8@250
K = T12@140
",answered,2025-08-21 15:50:09.312,U8Q2F3P4M3PWWQXF,U8Q2F3P4M3PWWQXF,2025-08-20 13:54:30.082,U8Q2F3P4M3PWWQXF,2025-08-21 15:50:10.777,U8Q2F3P4M3PWWQXF,2025-08-21 15:50:09.312,,U8Q2F3P4M3PWWQXF,2025-08-21 09:56:39.289,S762NMGBKUB423MM,No,No,Normal,,2025-08-20 13:54:30.07,93459eb9-8896-4b2e-8442-ead0ffd1fec2,7dfa91bb-f06d-4870-bd3f-917c1519af28,f,f
cd7c713a-ae11-4092-9580-89bc58188aa8,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,RFI/VKJ/STR/35,1 st basement floor slab,RPB51a  ramp beam detail.The ramp slope has started from the middle of B90. The RPB 51 beam detail ramp slope is starting.,closed,2025-08-18 00:00:00,,,,"chirag Lakhani (Ducon Consultants Pvt. Ltd): Please find the attached updated beam B90 with added RCC pardi above beam in ramp profile. 
Given RPB51 is in ramp profile only, hence no need to change in the details. 

Bhaskar ji, Please find the attached 102 drawing as required. ",answered,2025-08-26 14:34:29.652,U8Q2F3P4M3PWWQXF,WK7J3NJWMTCK9UWQ,2025-08-10 05:17:40.194,U8Q2F3P4M3PWWQXF,2025-08-26 14:34:29.747,U8Q2F3P4M3PWWQXF,2025-08-26 14:34:29.652,,U8Q2F3P4M3PWWQXF,2025-08-26 14:17:29.877,67E2T63RRMUGH3NG,No,No,High,,2025-08-11 00:44:58.697,dd232eee-df24-4078-8957-ec9f257f8519,7dfa91bb-f06d-4870-bd3f-917c1519af28,f,f
cf8e4bda-8147-4a37-8653-852692a83d1c,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,RFI/VKJ/Arch/38,Ramp Levels,From B-1 To LGF at Ramp 3 and 4 Lvls required in inner and Outer Circle . if we calculate at site as per slope given then there is diff approx 500 mm .,closed,2025-08-18 00:00:00,,,,"Parminder Sharma (GIAN P MATHUR & ASSOCIATES PRIVATE LIMITED): Sir @ Deepak Bharadwaj 
Desired ramp levels has cleared and shared herewith. ",answered,2025-08-19 07:20:15.657,U8Q2F3P4M3PWWQXF,U8Q2F3P4M3PWWQXF,2025-08-18 08:40:46.833,U8Q2F3P4M3PWWQXF,2025-08-19 07:20:15.711,U8Q2F3P4M3PWWQXF,2025-08-19 07:20:15.657,,U8Q2F3P4M3PWWQXF,2025-08-19 04:42:15.153,H4J29KZBMAKAE737,No,No,High,,2025-08-18 08:40:46.829,93459eb9-8896-4b2e-8442-ead0ffd1fec2,7dfa91bb-f06d-4870-bd3f-917c1519af28,f,f
eabfeed2-bcf3-4530-b2c3-20fbdd3f965a,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,RFI/VKJ/STR/19,RFI-16/25-26/Dated 26.05.26,D Wall 3 no Anchor In Zone -3 Ist and 2nd Layer Merge in Running Bore well of 300 Dia Casing. ,closed,2025-05-27 00:00:00,,,,Dushyant Verma (Omaxe Limited): Please find the attached response from Geocon.,answered,2025-05-30 04:27:00.908,U8Q2F3P4M3PWWQXF,U8Q2F3P4M3PWWQXF,2025-05-26 05:43:31.744,U8Q2F3P4M3PWWQXF,2025-05-30 04:27:01.126,U8Q2F3P4M3PWWQXF,2025-05-30 04:27:00.908,,U8Q2F3P4M3PWWQXF,2025-05-29 09:19:11.075,G5LJ2CH9PRAMRT7X,No,Yes,High,,2025-05-26 05:46:53.476,"",f226e26d-9c32-4b72-bff7-3efe458ab1ca,f,f
f605a63b-e2dd-47bc-9ecd-f071b7aadeb7,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,RFI/VKJ/STR/20,Raft-4,Top Vertical and Top Horizontal Bar are mis match with Section and Plan,closed,2025-06-02 00:00:00,,,,chirag Lakhani (Ducon Consultants Pvt. Ltd): with reference to the RFI - Top steel range/extent of steel updated. ,answered,2025-06-11 03:52:00.981,U8Q2F3P4M3PWWQXF,WK7J3NJWMTCK9UWQ,2025-06-01 09:45:09.525,U8Q2F3P4M3PWWQXF,2025-06-11 03:52:01.269,U8Q2F3P4M3PWWQXF,2025-06-11 03:52:00.981,,U8Q2F3P4M3PWWQXF,2025-06-09 05:18:13.526,67E2T63RRMUGH3NG,No,No,High,,2025-06-01 10:59:38.979,930fe27d-3372-4641-a45b-d470180eaa22,f226e26d-9c32-4b72-bff7-3efe458ab1ca,f,f
fcdfb5a9-1e9c-4797-afb5-46f7615f2e46,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,RFI/VKJ/STR/25,Ramp  Section,Suspended Ramp In Basement Section required for Toe wall on opposite side from D wall ( already Discussed with Sandipan Sir and Pankaj Sir ),closed,2025-06-30 00:00:00,,,,as discussed sketch attached here for Ramp RCC parapet of 1 mt height. please follow the same wherever applicable as per site requirement. ,answered,2025-07-13 07:00:36.731,U8Q2F3P4M3PWWQXF,U8Q2F3P4M3PWWQXF,2025-06-27 05:07:43.906,U8Q2F3P4M3PWWQXF,2025-07-13 07:00:36.792,U8Q2F3P4M3PWWQXF,2025-07-13 07:00:36.731,Toe wall up to 1.0 mtr height will done in RCC. ,U8Q2F3P4M3PWWQXF,2025-07-11 13:57:40.572,67E2T63RRMUGH3NG,No,No,High,,2025-06-27 09:33:14.839,86703b22-81be-4388-9f9f-d47aef3ffda3,7dfa91bb-f06d-4870-bd3f-917c1519af28,f,f
8526edfc-ea2a-44bd-9b09-edb1072ac332,bf996092-8d66-408a-8d8e-5065ca3330c2,3473261e-0400-4f3f-881d-b12012018bee,,ssss,Grade of concrete,draft,2025-03-06 00:00:00,,,,,,,,CMJ2N3U8MSMRM8ZA,2025-03-05 10:24:31.261,CMJ2N3U8MSMRM8ZA,2025-03-05 10:42:30.747,,,,,,,No,No,High,,,"",a43302a5-e19d-4cd2-abd5-eb80d3418a34,f,f
