uid,bim360_account_id,bim360_project_id,description,has_section_assignees,created_at,created_by,updated_at,updated_by,user_created_at
bded4044-2c78-4ff4-91e0-8817c45ec477,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Excavation Checklist - Omaxe/QA/ACL/002 - R0,f,2025-04-16 07:41:59.633163,674ee48182d3aec5cf1f7053,2025-04-16 07:41:59.633167,674ee48182d3aec5cf1f7053,2025-04-16 07:41:59.633166
a3ca6727-85ba-409f-adb7-3c6b95c81547,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Waterproofing (Balcony Sunken) Checklist - Omaxe/QA/ACL/010 - R0,t,2025-04-16 09:04:37.12452,674ee48182d3aec5cf1f7053,2025-04-16 09:04:37.124526,674ee48182d3aec5cf1f7053,2025-04-16 09:04:37.124524
7a1349a6-8c0c-4825-8b8c-37d7d49bc9f7,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Foam Concrete Checklist - Omaxe/QA/ACL/012 - R0,t,2025-04-16 09:37:53.248308,674ee48182d3aec5cf1f7053,2025-04-16 09:37:53.248312,674ee48182d3aec5cf1f7053,2025-04-16 09:37:53.248311
d51a77bf-eca2-4a58-a2bb-f7c27c38d3cc,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Foam Concrete Checklist - Omaxe/QA/ACL/012 - R0,f,2025-04-16 09:40:20.527286,674ee48182d3aec5cf1f7053,2025-04-16 09:40:20.527289,674ee48182d3aec5cf1f7053,2025-04-16 09:40:20.527288
db15233b-5df2-46b5-bd28-259ae342103a,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,IPS Work Checklist - Omaxe/QA/ACL/013 - R0,t,2025-04-16 09:50:55.711252,674ee48182d3aec5cf1f7053,2025-04-16 09:50:55.711257,674ee48182d3aec5cf1f7053,2025-04-16 09:50:55.711256
37d20c58-e138-4ae9-a30f-892857aa5a41,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,External Plaster Checklist - Omaxe/QA/ACL/009(b) - R01,f,2025-04-16 10:22:46.764836,674ee48182d3aec5cf1f7053,2025-04-16 10:22:46.764841,674ee48182d3aec5cf1f7053,2025-04-16 10:22:46.76484
737e0dbb-bd46-4d28-b3a1-8b95f418f17f,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,External Plaster Checklist - Omaxe/QA/ACL/009(b) - R01,f,2025-04-16 10:25:15.698357,674ee48182d3aec5cf1f7053,2025-04-16 10:25:15.698362,674ee48182d3aec5cf1f7053,2025-04-16 10:25:15.698361
2c2bbeed-e411-41ef-bd82-0375fbd26f53,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,External Plaster Checklist - Omaxe/QA/ACL/009(b) - R01,f,2025-04-16 10:29:31.492919,674ee48182d3aec5cf1f7053,2025-04-16 10:29:31.492926,674ee48182d3aec5cf1f7053,2025-04-16 10:29:31.492924
894cd316-1bcd-4bcd-9e1d-9610fc7cf451,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,External Plaster Checklist - Omaxe/QA/ACL/009(b) - R01,f,2025-04-16 10:30:05.024076,674ee48182d3aec5cf1f7053,2025-04-16 10:30:05.02408,674ee48182d3aec5cf1f7053,2025-04-16 10:30:05.024079
19aeebed-a998-48c3-a137-12fac582916b,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,External Plaster Checklist - Omaxe/QA/ACL/009(b) - R01,f,2025-04-16 10:36:14.327479,674ee48182d3aec5cf1f7053,2025-04-16 10:36:14.327485,674ee48182d3aec5cf1f7053,2025-04-16 10:36:14.327483
8a133dd5-3b6e-48cc-9178-0e2032f18584,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,AAC Block Masonry Checklist - Omaxe/QA/ACL/008 - R0,t,2025-04-16 10:37:31.453663,674ee48182d3aec5cf1f7053,2025-04-16 10:37:31.45367,674ee48182d3aec5cf1f7053,2025-04-16 10:37:31.453668
46ec1017-18c7-4d11-a518-0d879a4f37ab,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Foam Concrete Checklist - Omaxe/QA/ACL/012 - R0,f,2025-04-16 10:40:50.431626,674ee48182d3aec5cf1f7053,2025-04-16 10:40:50.431632,674ee48182d3aec5cf1f7053,2025-04-16 10:40:50.43163
889227db-39b1-46d7-b39e-f356ba0df328,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,V.D. Flooring Checklist - Omaxe/QA/ACL/014 - R0,t,2025-04-16 10:48:50.507467,674ee48182d3aec5cf1f7053,2025-04-16 10:48:50.507472,674ee48182d3aec5cf1f7053,2025-04-16 10:48:50.507471
0fd68eca-3544-4db7-99c7-2a769c3ebe60,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,V.D. Flooring Checklist - Omaxe/QA/ACL/014 - R0,f,2025-04-16 11:12:41.657681,674ee48182d3aec5cf1f7053,2025-04-16 11:12:41.657685,674ee48182d3aec5cf1f7053,2025-04-16 11:12:41.657684
58ce7bde-57e5-4439-b335-060a138270e9,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Marble Flooring Checklist- Omaxe/QA/ACL/015 - R0,t,2025-04-16 11:25:11.455825,674ee48182d3aec5cf1f7053,2025-04-16 11:25:11.455829,674ee48182d3aec5cf1f7053,2025-04-16 11:25:11.455828
f5b66155-f92e-4172-bcab-9957b474ae39,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Marble Flooring Checklist- Omaxe/QA/ACL/015 - R0,f,2025-04-16 11:27:50.721695,674ee48182d3aec5cf1f7053,2025-04-16 11:27:50.721699,674ee48182d3aec5cf1f7053,2025-04-16 11:27:50.721698
276ed946-2c3f-4c2f-8db5-7163ec08bced,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Tile (vitrified / Ceramic) Flooring Checklist - Omaxe/QA/ACL/016 - R0,t,2025-04-16 11:40:25.412264,674ee48182d3aec5cf1f7053,2025-04-16 11:40:25.412268,674ee48182d3aec5cf1f7053,2025-04-16 11:40:25.412267
a9765d02-7d04-45e6-a129-cd21e1a89e5b,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,AAC Block Masonry Checklist - Omaxe/QA/ACL/008 - R0,f,2025-04-16 11:43:10.931479,674ee48182d3aec5cf1f7053,2025-04-16 11:43:10.931483,674ee48182d3aec5cf1f7053,2025-04-16 11:43:10.931482
0f22f559-f608-4e1a-8c20-a291b938becd,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,False Ceiling Checklist - Omaxe/QA/ACL/017 - R0,t,2025-04-16 12:00:12.002328,674ee48182d3aec5cf1f7053,2025-04-16 12:00:12.002334,674ee48182d3aec5cf1f7053,2025-04-16 12:00:12.002332
b380399b-1302-48db-b0dd-e8b6a653daa8,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,GRC Works Checklist- Omaxe/QA/ACL/018 - R0,t,2025-04-16 12:26:37.304162,674ee48182d3aec5cf1f7053,2025-04-16 12:26:37.304173,674ee48182d3aec5cf1f7053,2025-04-16 12:26:37.304171
47667dfe-ec36-47c0-aae3-847df52337d0,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,SS Railing (Balcony / Staircase) Work Checklist - Omaxe/QA/ACL/019 - R0,t,2025-04-16 12:53:36.347841,674ee48182d3aec5cf1f7053,2025-04-16 12:53:36.347845,674ee48182d3aec5cf1f7053,2025-04-16 12:53:36.347844
bead76ef-25dc-46e8-b9d5-30cf57ab49c1,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Brick Masonry Checklist - Omaxe/QA/ACL/020 - R0,t,2025-04-17 05:04:59.177518,674ee48182d3aec5cf1f7053,2025-04-17 05:04:59.177522,674ee48182d3aec5cf1f7053,2025-04-17 05:04:59.177521
3fae4589-a8c2-45f5-834c-f787a1e8d796,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Pavement Quality Concrete (PQC) Checklist - Omaxe/QA/ACL/022 - R0,t,2025-04-17 05:52:20.954138,674ee48182d3aec5cf1f7053,2025-04-17 05:52:20.954142,674ee48182d3aec5cf1f7053,2025-04-17 05:52:20.954141
0f6d2304-6eb8-475e-861a-13ec93c1c33e,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Dry Lean Concrete (DLC) Checklist - Omaxe/QA/ACL/024 - R0,t,2025-04-17 06:42:49.637331,674ee48182d3aec5cf1f7053,2025-04-17 06:42:49.637335,674ee48182d3aec5cf1f7053,2025-04-17 06:42:49.637334
3a8a0b0e-f51c-4297-b788-8f82ada78a19,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Excavation Checklist - Omaxe/QA/ACL/002 - R0,f,2025-04-17 06:57:30.981665,674ee48182d3aec5cf1f7053,2025-04-17 06:57:30.98167,674ee48182d3aec5cf1f7053,2025-04-17 06:57:30.981669
3b584f86-1aff-4fce-9dfd-976abb28842f,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Paint Work Checklist - Omaxe/QA/ACL/025 - R0,t,2025-04-17 07:06:07.388485,674ee48182d3aec5cf1f7053,2025-04-17 07:06:07.388492,674ee48182d3aec5cf1f7053,2025-04-17 07:06:07.38849
62e3b7b1-4cdc-45f1-b82d-41e3fe9b5fa1,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,AAC Block Masonry Checklist - Omaxe/QA/ACL/008 - R0,f,2025-04-17 08:14:21.948865,67d90c4a3ca2f7c9f4ead0df,2025-04-17 08:14:21.948869,67d90c4a3ca2f7c9f4ead0df,2025-04-17 08:14:21.948868
201db06a-b791-4f87-a646-2b85472d197d,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Pour Card Checklist - Omaxe/QA/ACL/004 to 007 - R1,f,2025-04-17 09:42:02.753245,67d90c4a3ca2f7c9f4ead0df,2025-04-17 09:42:02.753249,67d90c4a3ca2f7c9f4ead0df,2025-04-17 09:42:02.753248
5f1243de-af2d-4481-97f3-ff0726156aa2,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Pour Card Checklist - Omaxe/QA/ACL/004 to 007 - R1,t,2025-04-17 09:59:36.887748,67d90c4a3ca2f7c9f4ead0df,2025-04-17 09:59:36.887754,67d90c4a3ca2f7c9f4ead0df,2025-04-17 09:59:36.887752
3165ed1e-b87c-44cf-95a0-8c5d9d227337,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Pour Card Checklist - Omaxe/QA/ACL/004 to 007 - R1,f,2025-04-17 11:41:01.163859,67d90c4a3ca2f7c9f4ead0df,2025-04-17 11:41:01.163863,67d90c4a3ca2f7c9f4ead0df,2025-04-17 11:41:01.163862
948a01c2-fd7e-43ef-a874-25370786f6c7,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Pour Card Checklist - Omaxe/QA/ACL/004 to 007 - R1,t,2025-04-17 12:32:22.096364,67d90c4a3ca2f7c9f4ead0df,2025-04-17 12:32:22.09637,67d90c4a3ca2f7c9f4ead0df,2025-04-17 12:32:22.096368
226c501f-2a4f-4c3a-86b7-7b8a824c18c6,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Pour Card Checklist - Omaxe/QA/ACL/004 to 007 - R1,t,2025-04-17 12:33:40.965247,67d90c4a3ca2f7c9f4ead0df,2025-04-17 12:33:40.965251,67d90c4a3ca2f7c9f4ead0df,2025-04-17 12:33:40.96525
dba42b98-e9d2-4feb-9cf0-9cfd2b476ba5,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Pour Card Checklist - Omaxe/QA/ACL/004 to 007 - R1,t,2025-04-21 11:36:26.834878,67d90c4a3ca2f7c9f4ead0df,2025-04-21 11:36:26.834882,67d90c4a3ca2f7c9f4ead0df,2025-04-21 11:36:26.834881
ee86bb5d-4e2e-4955-8662-63ecccebe4e3,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Pour Card Checklist - Omaxe/QA/ACL/004 to 007 - R1,t,2025-04-21 11:37:12.71662,67d90c4a3ca2f7c9f4ead0df,2025-04-21 11:37:12.716624,67d90c4a3ca2f7c9f4ead0df,2025-04-21 11:37:12.716623
a96444c9-69e3-410b-8217-38cbbf5cd523,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Waterproofing (Balcony Sunken) Checklist - Omaxe/QA/ACL/010 - R0,t,2025-04-21 12:21:39.061012,674ee48182d3aec5cf1f7053,2025-04-21 12:21:39.061018,674ee48182d3aec5cf1f7053,2025-04-21 12:21:39.061017
538424d2-1f17-440e-8b9d-10b5644db8b6,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Waterproofing (Terrace) Checklist - Omaxe/QA/ACL/011 - R0,f,2025-04-21 12:25:00.814489,674ee48182d3aec5cf1f7053,2025-04-21 12:25:00.814493,674ee48182d3aec5cf1f7053,2025-04-21 12:25:00.814492
f0074270-1f60-4bb7-b06b-fec2d4fd2843,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Foam Concrete Checklist - Omaxe/QA/ACL/012 - R0,t,2025-04-21 12:26:13.167981,674ee48182d3aec5cf1f7053,2025-04-21 12:26:13.167985,674ee48182d3aec5cf1f7053,2025-04-21 12:26:13.167984
ff87fb62-86b3-4dba-ae44-492c6c62fe26,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,IPS Work Checklist - Omaxe/QA/ACL/013 - R0,t,2025-04-21 12:27:10.837936,674ee48182d3aec5cf1f7053,2025-04-21 12:27:10.837941,674ee48182d3aec5cf1f7053,2025-04-21 12:27:10.83794
231af92a-37b6-4672-abb4-7af5c088888b,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,V.D. Flooring Checklist - Omaxe/QA/ACL/014 - R0,t,2025-04-21 12:32:19.249463,674ee48182d3aec5cf1f7053,2025-04-21 12:32:19.249467,674ee48182d3aec5cf1f7053,2025-04-21 12:32:19.249466
7b244268-a098-4cec-b1ff-e3db5455c265,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Permit For Working At Night Checklist - Omaxe/EHS-WP/ACL/001 - R0,t,2025-04-28 05:04:53.073078,674ee48182d3aec5cf1f7053,2025-04-28 05:04:53.073083,674ee48182d3aec5cf1f7053,2025-04-28 05:04:53.073082
003ee4ce-adcc-4a4e-b32c-0831e6d9f070,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Monitoring For Labor Camp Checklist - Omaxe/EHS/ACL/012 - R0,t,2025-04-28 06:22:27.752498,674ee48182d3aec5cf1f7053,2025-04-28 06:22:27.752504,674ee48182d3aec5cf1f7053,2025-04-28 06:22:27.752502
777fb55c-24ab-4cbe-ba4b-3ae3e0b60ea1,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Monitoring For Hot Works Checklist - Omaxe/EHS/ACL/013 - R0,t,2025-04-28 06:32:36.687281,674ee48182d3aec5cf1f7053,2025-04-28 06:32:36.687285,674ee48182d3aec5cf1f7053,2025-04-28 06:32:36.687284
7946b07e-3f2e-4763-850e-0c37f15e161b,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Permit For Working At Night Checklist - Omaxe/EHS-WP/ACL/001 - R0,f,2025-04-28 06:35:50.608459,674ee48182d3aec5cf1f7053,2025-04-28 06:35:50.608464,674ee48182d3aec5cf1f7053,2025-04-28 06:35:50.608463
8658c879-fba1-443e-a33b-dcc3eb1caa64,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Permit For Working At Night Checklist - Omaxe/EHS-WP/ACL/001 - R0,f,2025-04-28 06:36:12.898319,674ee48182d3aec5cf1f7053,2025-04-28 06:36:12.898323,674ee48182d3aec5cf1f7053,2025-04-28 06:36:12.898322
55544ff4-26bc-4f85-9654-e33f8738399d,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Permit For Working At Height Checklist - Omaxe/EHS-WP/ACL/014 - R0,t,2025-04-28 07:01:55.58357,674ee48182d3aec5cf1f7053,2025-04-28 07:01:55.583575,674ee48182d3aec5cf1f7053,2025-04-28 07:01:55.583574
f84a54ce-5ad1-4eb3-891a-5663b3ff283a,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Permit for Hot Works Checklist - Omaxe/EHS-WP/ACL/015 - R0,t,2025-04-28 07:11:33.61452,674ee48182d3aec5cf1f7053,2025-04-28 07:11:33.614525,674ee48182d3aec5cf1f7053,2025-04-28 07:11:33.614524
3364cac4-b877-474c-9dd3-5ae9e06f9911,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Permit for Hot Works Checklist - Omaxe/EHS-WP/ACL/015 - R0,f,2025-04-28 07:13:32.345994,674ee48182d3aec5cf1f7053,2025-04-28 07:13:32.345998,674ee48182d3aec5cf1f7053,2025-04-28 07:13:32.345997
5b4a3120-70f5-4898-9e88-952174af2c9b,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Permit for Confined Space Work Checklist - Omaxe/EHS-WP/ACL/016 - R0,t,2025-04-28 07:22:14.732261,674ee48182d3aec5cf1f7053,2025-04-28 07:22:14.732265,674ee48182d3aec5cf1f7053,2025-04-28 07:22:14.732264
94783a85-cf45-4575-acbe-f0a17700a64c,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,GRC Works Checklist- Omaxe/QA/ACL/018 - R0,f,2025-04-28 07:36:31.009224,674ee48182d3aec5cf1f7053,2025-04-28 07:36:31.009228,674ee48182d3aec5cf1f7053,2025-04-28 07:36:31.009227
4d423307-99d2-4b44-b1b8-9341c0b8ccae,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Primary Incident Report Checklist - Omaxe/EHS/ACL/015 - R0,t,2025-04-28 09:09:48.859893,67d90c4a3ca2f7c9f4ead0df,2025-04-28 09:09:48.859897,67d90c4a3ca2f7c9f4ead0df,2025-04-28 09:09:48.859896
822044af-3995-4a5e-a9c2-b081c9611d10,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Permit For Working At Height Checklist - Omaxe/EHS-WP/ACL/014 - R0,f,2025-04-28 09:13:40.957431,67d90c4a3ca2f7c9f4ead0df,2025-04-28 09:13:40.957435,67d90c4a3ca2f7c9f4ead0df,2025-04-28 09:13:40.957434
01d4baf3-05b0-4a4c-b586-e7c551b0cad2,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Pour Card Checklist - Omaxe/QA/ACL/004 to 007 - R1,t,2025-04-28 10:10:40.889078,67d90c4a3ca2f7c9f4ead0df,2025-04-28 10:10:40.889083,67d90c4a3ca2f7c9f4ead0df,2025-04-28 10:10:40.889082
c3225ae4-1278-4567-af8d-e28e63838c10,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Permit For Working At Height Checklist - Omaxe/EHS-WP/ACL/014 - R0,t,2025-04-28 10:21:05.05172,678f27cdc0b617e18ce502cb,2025-04-28 10:21:05.051725,678f27cdc0b617e18ce502cb,2025-04-28 10:21:05.051724
3dd9c03c-c91d-41b2-a922-4ad784c9dc5a,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Monitoring For Scaffolding Checklist - Omaxe/EHS/ACL/007 - R0,t,2025-04-28 10:34:08.385849,678f27cdc0b617e18ce502cb,2025-04-28 10:34:08.385852,678f27cdc0b617e18ce502cb,2025-04-28 10:34:08.385851
2a7a5195-8500-4cec-9d5b-da238f9074eb,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Monitoring For Scaffolding Checklist - Omaxe/EHS/ACL/007 - R0,t,2025-04-28 10:34:43.60798,678f27cdc0b617e18ce502cb,2025-04-28 10:34:43.607984,678f27cdc0b617e18ce502cb,2025-04-28 10:34:43.607983
360356a6-d853-492a-b47a-6abca813bb4f,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Permit For Excavation Work Checklist - Omaxe/EHS-WP/ACL/014 - R0,t,2025-04-28 10:40:57.555207,67d90c4a3ca2f7c9f4ead0df,2025-04-28 10:40:57.555214,67d90c4a3ca2f7c9f4ead0df,2025-04-28 10:40:57.555212
44a0f8be-1b17-4aee-9ce4-2466cdb172b1,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Permit for Hot Works Checklist - Omaxe/EHS-WP/ACL/015 - R0,t,2025-04-28 10:47:03.445593,674ee48182d3aec5cf1f7053,2025-04-28 10:47:03.445598,674ee48182d3aec5cf1f7053,2025-04-28 10:47:03.445596
e08821f2-50a1-433c-9fbf-d46b0235e79d,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Monitoring For Hot Works Checklist - Omaxe/EHS/ACL/013 - R0,f,2025-04-28 10:48:30.986081,674ee48182d3aec5cf1f7053,2025-04-28 10:48:30.986086,674ee48182d3aec5cf1f7053,2025-04-28 10:48:30.986084
67cbfc99-0726-4d85-a4f3-78baee1e1332,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Monitoring For Scaffolding Checklist - Omaxe/EHS/ACL/007 - R0,t,2025-04-28 10:50:05.006835,678f27cdc0b617e18ce502cb,2025-04-28 10:50:05.006843,678f27cdc0b617e18ce502cb,2025-04-28 10:50:05.006841
eab67618-9e17-4e2d-baad-f8152e5d1970,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Monitoring For Personal Protective Equipment Checklist - Omaxe/EHS/ACL/01 - R0,t,2025-04-28 10:55:11.145774,678f27cdc0b617e18ce502cb,2025-04-28 10:55:11.145778,678f27cdc0b617e18ce502cb,2025-04-28 10:55:11.145777
6d63dfb2-93e3-4211-be37-97c1478f1d04,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Permit For Working At Height Checklist - Omaxe/EHS-WP/ACL/014 - R0,t,2025-04-28 11:01:09.832469,674ee48182d3aec5cf1f7053,2025-04-28 11:01:09.832473,674ee48182d3aec5cf1f7053,2025-04-28 11:01:09.832472
e15dbe4f-3643-4386-b5cc-c51e740bf75f,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Monitoring For Excavation Checklist - Omaxe/EHS/ACL/003 - R0,t,2025-04-28 11:04:51.415651,678f27cdc0b617e18ce502cb,2025-04-28 11:04:51.415655,678f27cdc0b617e18ce502cb,2025-04-28 11:04:51.415654
3ab66374-3ba9-4346-8675-863ec4af227d,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Monitoring For Machine Safeguarding Checklist - Omaxe/EHS/ACL/005 - R0,t,2025-04-28 11:13:35.788303,678f27cdc0b617e18ce502cb,2025-04-28 11:13:35.788308,678f27cdc0b617e18ce502cb,2025-04-28 11:13:35.788307
ca970433-fdca-41c6-bd1a-98c3c339e534,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Monitoring For Electrical Works Checklist - Omaxe/EHS/ACL/002 - R0,t,2025-04-28 11:18:31.797234,674ee48182d3aec5cf1f7053,2025-04-28 11:18:31.797238,674ee48182d3aec5cf1f7053,2025-04-28 11:18:31.797237
026279b3-1ad2-4c79-a5cb-56c3cbae3a52,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Permit for Confined Space Work Checklist - Omaxe/EHS-WP/ACL/016 - R0,t,2025-04-28 11:20:36.025031,67d90c4a3ca2f7c9f4ead0df,2025-04-28 11:20:36.025035,67d90c4a3ca2f7c9f4ead0df,2025-04-28 11:20:36.025034
76d7b133-4a26-4fec-aedb-5330094266c9,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Permit For Excavation Work Checklist - Omaxe/EHS-WP/ACL/014 - R0,t,2025-04-28 11:21:42.992902,67d90c4a3ca2f7c9f4ead0df,2025-04-28 11:21:42.992906,67d90c4a3ca2f7c9f4ead0df,2025-04-28 11:21:42.992906
8db88f53-aaf9-43cb-8d61-d1d5c84c9672,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Permit for Confined Space Work Checklist - Omaxe/EHS-WP/ACL/016 - R0,t,2025-04-28 11:22:03.266668,67d90c4a3ca2f7c9f4ead0df,2025-04-28 11:22:03.266672,67d90c4a3ca2f7c9f4ead0df,2025-04-28 11:22:03.266671
60925bbe-f765-415e-b830-b8dc7585defa,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Permit for Confined Space Work Checklist - Omaxe/EHS-WP/ACL/016 - R0,t,2025-04-28 11:22:51.373225,67d90c4a3ca2f7c9f4ead0df,2025-04-28 11:22:51.373229,67d90c4a3ca2f7c9f4ead0df,2025-04-28 11:22:51.373228
766a66b3-691d-4571-868c-b394d3cbecf4,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,Permit for Hot Works Checklist - Omaxe/EHS-WP/ACL/015 - R0,t,2025-04-28 11:23:16.508636,67d90c4a3ca2f7c9f4ead0df,2025-04-28 11:23:16.50864,67d90c4a3ca2f7c9f4ead0df,2025-04-28 11:23:16.508639
