id,bim360_account_id,bim360_project_id,review_document_id,created_by,status,text,created_at,updated_at,deleted_at,round_num
3986903,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,3b9593f2-bee2-4958-b93f-fc46295cfa35,NTHFQB8P8X3C,submitted,"All Clancy Comments are not incorporate : 
1- Required 300 mm trench marked in green color
2- Connection of drains at some locations
3- At certain locations covered drains has been marked.",2025-07-18 11:56:05.069,2025-07-18 11:56:05.069,,1
4005015,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,65db4836-a63d-4c77-940f-67f9be040c66,NXBJU9KZRN2LR6EX,submitted,Capping Beam at top level casted ...remaining casted after cut out insert in wall and R/W,2025-07-24 07:15:03.323,2025-07-24 07:15:03.323,,1
4022129,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,ab17d167-56bf-4985-a5bd-f9bd2d41423f,NXBJU9KZRN2LR6EX,submitted,dpr progress report is wrong,2025-07-29 08:12:45.228,2025-07-29 08:12:45.228,,1
4023460,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,d0c5d12a-11c7-48bb-a92d-a856e9e0da49,CMJ2N3U8MSMRM8ZA,submitted,Data in DPR not corrected. Please correct and resubmit.,2025-07-29 11:25:56.884,2025-07-29 11:25:56.884,,1
4039080,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,501baa54-d2e7-4f2d-bec5-1b31ed9c0449,NXBJU9KZRN2LR6EX,submitted,D.P.R is not corrected as the previous month data is not compile,2025-08-02 07:31:45.747,2025-08-02 07:31:45.747,,1
4039300,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,049e3010-26c4-44ab-ab27-68f2b07d122c,NXBJU9KZRN2LR6EX,submitted,ADD column shuttering item.,2025-08-02 12:38:04.001,2025-08-02 12:38:04.001,,1
4063445,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,825f9796-9580-48c7-b9cb-aa168e3776fa,S8W2PRCHQXETHD6D,submitted,Kindly revised and send,2025-08-11 06:40:57.722,2025-08-11 06:40:57.722,,1
4055857,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,dbc07dd5-be12-496e-87e6-d5769b4c68c6,NXBJU9KZRN2LR6EX,submitted,Data entered is not correct,2025-08-07 12:30:27.469,2025-08-07 12:30:27.469,,1
4055866,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,aba6c066-26ed-4a35-8381-39e6c4f6dbc8,NXBJU9KZRN2LR6EX,submitted,"Data enter not correct
",2025-08-07 12:32:25.668,2025-08-07 12:32:25.668,,1
4055956,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,68cdd2b8-2fb5-49f8-83a7-85fd841fd9d1,NXBJU9KZRN2LR6EX,submitted,REPORT SEND TWICE ,2025-08-07 12:51:27.497,2025-08-07 12:51:27.497,,1
4056062,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,ab21b91f-82a1-4507-9f7b-d494ceaf80dc,NTHFQB8P8X3C,submitted,Approved with Stamp,2025-08-07 13:23:52.903,2025-08-07 13:23:52.903,,2
4056063,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,3400a106-690b-4b99-a1f4-21903ba9e018,NTHFQB8P8X3C,submitted,Comments need to be resolve,2025-08-07 13:23:52.903,2025-08-07 13:23:52.903,,2
4056064,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,aff4bc15-df53-42e7-91fc-a61206229721,NTHFQB8P8X3C,submitted,Comments need to be resolve,2025-08-07 13:23:52.903,2025-08-07 13:23:52.903,,2
4056133,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,a12536a5-28fa-4cdb-9f6c-b32f90e07f29,NTHFQB8P8X3C,submitted,Required Section as Marked,2025-08-07 13:44:27.361,2025-08-07 13:44:27.361,,1
4058524,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,4f799c46-759c-4a68-990a-72efeabe4930,NTHFQB8P8X3C,submitted,Need comment to be resolve ,2025-08-08 06:28:08.24,2025-08-08 06:28:08.24,,3
4058618,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,c2d13dfd-89a5-4900-b50d-394d12e6bd26,TZXRKN44WBAJ,submitted,Drawing upload with Comments,2025-08-08 07:05:34.809,2025-08-08 07:05:34.809,,1
4058619,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,460fb670-77a2-4779-9198-13a5bd12e213,TZXRKN44WBAJ,submitted,Drawing upload with Comments,2025-08-08 07:05:34.809,2025-08-08 07:05:34.809,,1
4068049,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,c402f51a-abee-4fb7-a6ae-cb158cda947a,VM52VJACLXDVGKG6,submitted,Kindly refer excel for comments on column details.,2025-08-12 10:04:41.583,2025-08-12 10:04:41.583,,1
4068050,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,ff1d96b3-37ab-400b-8074-4635f8a4303e,VM52VJACLXDVGKG6,submitted,Kindly refer excel for comments on column details.,2025-08-12 10:04:41.583,2025-08-12 10:04:41.583,,1
4068051,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,2d8c3ff9-cc48-47d5-8ff4-ed52a43a5666,VM52VJACLXDVGKG6,submitted,Kindly refer excel for comments on column details.,2025-08-12 10:04:41.583,2025-08-12 10:04:41.583,,1
4068052,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,791205ec-ee3c-425d-86e4-e8686013e84f,VM52VJACLXDVGKG6,submitted,Kindly refer excel for comments on column details.,2025-08-12 10:04:41.583,2025-08-12 10:04:41.583,,1
4068053,bf996092-8d66-408a-8d8e-5065ca3330c2,2f551e7d-05e6-4bfc-8ee1-0ef3a8487c11,c6f2677e-4f6e-4d2c-9fab-c47713eb2082,VM52VJACLXDVGKG6,submitted,Kindly refer excel for comments on column details.,2025-08-12 10:04:41.583,2025-08-12 10:04:41.583,,1
4068170,bf996092-8d66-408a-8d8e-5065ca3330c2,23142979-9fb6-4fd3-bd82-62d7e0add75f,34d4cbf6-5ccd-4892-a2f5-383c99919781,K9J2CG72MCZ79CYB,submitted,"The Comments are for Indoor Stadium Area Only. Since the revised structure drawing has not been issued, the comments are for Architectural excavation dwg. only",2025-08-12 10:52:39.154,2025-08-12 10:52:39.154,,1
4068379,bf996092-8d66-408a-8d8e-5065ca3330c2,23142979-9fb6-4fd3-bd82-62d7e0add75f,65e5d8ee-a748-481c-ab90-c70352f1c229,K9J2CG72MCZ79CYB,submitted,Structure and Grid is missing in the file. Please include it for a comprehensive review.,2025-08-12 11:48:07.508,2025-08-12 11:48:07.508,,1
4085183,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,3d00744c-d2e2-4a85-88e1-db489b85e282,C6Z2RETEN3MN8XZF,submitted,Change PCC qty.,2025-08-18 07:28:44.349,2025-08-18 07:28:44.349,,1
4085185,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,d71ea8e0-596c-4870-a44b-e22df0728e38,C6Z2RETEN3MN8XZF,submitted,Change PCC qty.,2025-08-18 07:29:22.195,2025-08-18 07:29:22.195,,1
4085186,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,7610b28c-689a-4d8f-a6eb-3ac30be3796c,C6Z2RETEN3MN8XZF,submitted,Change PCC qty.,2025-08-18 07:29:46.393,2025-08-18 07:29:46.393,,1
4085204,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,9a8349d7-ef8d-404c-901b-ed0d112b2332,C6Z2RETEN3MN8XZF,submitted,Change PCC qty.,2025-08-18 07:34:47.239,2025-08-18 07:34:47.239,,1
4107146,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,ce231121-ddc1-45da-beea-4395aca68cc6,NXBJU9KZRN2LR6EX,submitted,Manpower report wrong,2025-08-25 05:18:41.733,2025-08-25 05:18:41.733,,1
4107389,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,6bd05a88-dc82-4830-87e1-cb11b5c93bf2,NTHFQB8P8X3C,submitted,The comments has been shared with drwaings,2025-08-25 06:53:46.729,2025-08-25 06:53:46.729,,1
4107481,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,66e53e04-daa0-4d71-9ed4-afa26a5e5c30,NXBJU9KZRN2LR6EX,submitted,Date is not correct,2025-08-25 07:15:56.416,2025-08-25 07:15:56.416,,1
4107508,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,8c1bf98d-f405-418b-b0f5-0073a1d65be3,NXBJU9KZRN2LR6EX,submitted,WRONG DATA ENTER,2025-08-25 07:19:18.248,2025-08-25 07:19:18.248,,1
4107517,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,7490442a-e770-4cb7-aa10-de9da4aa290f,NXBJU9KZRN2LR6EX,submitted,DATA NOT CORRECT,2025-08-25 07:21:32.958,2025-08-25 07:21:32.958,,1
4107566,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,a530ee5e-4a01-466a-8099-82ca6509c261,H4J29KZBMAKAE737,submitted,kindly provide the drawing as per final discussion and plan should be overlap on final architecture plans,2025-08-25 07:34:05.967,2025-08-25 07:34:05.967,,1
